df,Seed,Model,Epsilon,Test Index,Attack Name,True Y,Original Y Pred,Attacked Y Pred,Attacked AE,Original AE,Max Per,Sum Per,Cost Time,Window Range,Adv Example,
Electricity,2210,CNN,0.1,53,Non-targeted_1VITA,0.8143356442451477,0.8704351782798767,0.8702320456504822,0.05589640140533447,0.056099534034729004,0.009182453155517578,0.009182453155517578,1.9853432178497314,[0.4579908549785614; 0.21759475767612457; 0.11100445687770844],[[[0.9199590682983398; 0.021913543343544006; 0.16118140518665314]; [0.873648464679718; 0.10929446667432785; 0.2611054480075836]; [0.5964014530181885; 0.13506032526493073; 0.2721858620643616]; [0.46196824312210083; 0.23950830101966858; 0.24612289667129517]]],
Electricity,2210,CNN,0.1,54,Non-targeted_1VITA,0.7423865795135498,0.6466209292411804,0.6460751891136169,0.09631139039993286,0.09576565027236938,0.002964496612548828,0.002964496612548828,1.981022596359253,[0.031965941190719604; 0.23905207216739655; 0.1022319421172142],[[[0.7462331056594849; 0.3079911768436432; 0.11842061579227448]; [0.7781990766525269; 0.3463045060634613; 0.16489574313163757]; [0.7751739621162415; 0.5470432639122009; 0.21031083166599274]; [0.7562696933746338; 0.3918174207210541; 0.22065255045890808]]],
Electricity,2210,CNN,0.1,55,Non-targeted_1VITA,0.49328476190567017,0.4945223331451416,0.493102490901947,0.00018227100372314453,0.0012375712394714355,0.03780040144920349,0.03780040144920349,1.989959478378296,[0.4078473448753357; 0.11255637556314468; 0.4064863324165344],[[[0.4664812982082367; 0.08034966140985489; 0.49732068181037903]; [0.1764400601387024; 0.19290603697299957; 0.35589203238487244]; [0.05863393843173981; 0.1173626184463501; 0.5997236967086792]; [0.40957391262054443; 0.10060541331768036; 0.7623783349990845]]],
Electricity,2210,CNN,0.1,56,Non-targeted_1VITA,0.5971899032592773,0.6823721528053284,0.6843832731246948,0.08719336986541748,0.08518224954605103,0.004403233528137207,0.004403233528137207,2.0020129680633545,[0.046089429408311844; 0.14651602506637573; 0.11753585189580917],[[[0.8903787732124329; 0.08679661154747009; 0.18991118669509888]; [0.9101569056510925; 0.23331263661384583; 0.1763434261083603]; [0.8749359250068665; 0.09169312566518784; 0.25717827677726746]; [0.8684707283973694; 0.14379574358463287; 0.13964241743087769]]],
Electricity,2210,CNN,0.1,57,Non-targeted_1VITA,0.5589247941970825,0.40575265884399414,0.40548455715179443,0.15344023704528809,0.15317213535308838,0.04141312837600708,0.04141312837600708,2.010937452316284,[0.42642247676849365; 0.12920378148555756; 0.1807505488395691],[[[0.5989631414413452; 0.12556982040405273; 0.334699422121048]; [0.5795211791992188; 0.0996246486902237; 0.18438977003097534]; [0.22726842761039734; 0.04273287579417229; 0.33289653062820435]; [0.17254066467285156; 0.17193666100502014; 0.36514031887054443]]],
Electricity,2210,CNN,0.1,58,Non-targeted_1VITA,0.7016409635543823,0.7146449685096741,0.7164695858955383,0.014828622341156006,0.013004004955291748,0.040179818868637085,0.040179818868637085,1.9915084838867188,[0.40355801582336426; 0.5169456601142883; 0.3384554982185364],[[[0.7322811484336853; 0.14102910459041595; 0.7306144833564758]; [0.7145600318908691; 0.5382212400436401; 0.6119643449783325]; [0.4931679666042328; 0.6579747796058655; 0.39215898513793945]; [0.32872310280799866; 0.47257575392723083; 0.5347937345504761]]],
Electricity,2210,CNN,0.1,59,Non-targeted_1VITA,0.6097216010093689,0.6778501272201538,0.6793203353881836,0.0695987343788147,0.06812852621078491,0.036056578159332275,0.036056578159332275,1.7339918613433838,[0.4179384410381317; 0.08115232735872269; 0.11968933045864105],[[[0.7125259637832642; 0.057393137365579605; 0.06721282750368118]; [0.681779682636261; 0.03063187375664711; 0.052681002765893936]; [0.4191453456878662; 0.009368515573441982; 0.0628390908241272]; [0.3306441009044647; 0.09052084386348724; 0.1723703294992447]]],
Electricity,2210,CNN,0.1,60,Non-targeted_1VITA,0.5142519474029541,0.40099334716796875,0.3971192538738251,0.11713269352912903,0.11325860023498535,0.04555000364780426,0.04555000364780426,1.3218963146209717,[0.466802179813385; 0.3500494658946991; 0.18484467267990112],[[[0.6259698867797852; 0.482881098985672; 0.49329331517219543]; [0.5748023390769958; 0.5475555658340454; 0.5995651483535767]; [0.29444435238838196; 0.27613943815231323; 0.612001895904541]; [0.11361770331859589; 0.1975061148405075; 0.678138017654419]]],
Electricity,2210,CNN,0.1,61,Non-targeted_1VITA,0.22095566987991333,0.19574575126171112,0.19663335382938385,0.02432231605052948,0.02520991861820221,0.03881695866584778,0.03881695866584778,1.8439075946807861,[0.4075264632701874; 0.2810567021369934; 0.18105937540531158],[[[0.6779927611351013; 0.09569792449474335; 0.7187327742576599]; [0.27046632766723633; 0.1757975071668625; 0.8795260787010193]; [0.49168747663497925; 0.3038216829299927; 0.8997921347618103]; [0.3197634816169739; 0.37675461173057556; 0.8930896520614624]]],
Electricity,2210,CNN,0.1,62,Non-targeted_1VITA,0.6177670955657959,0.622240424156189,0.6239097714424133,0.006142675876617432,0.004473328590393066,0.003953099250793457,0.003953099250793457,2.00880765914917,[0.046585481613874435; 0.2154502421617508; 0.25252074003219604],[[[0.6227148771286011; 0.3073544204235077; 0.49295109510421753]; [0.6400830745697021; 0.47464463114738464; 0.523078978061676]; [0.6536797881126404; 0.3444405496120453; 0.7440195083618164]; [0.6732534766197205; 0.25919437408447266; 0.49149876832962036]]],
Electricity,2210,CNN,0.1,63,Non-targeted_1VITA,0.7148764729499817,0.2083214819431305,0.2084231972694397,0.506453275680542,0.5065549910068512,0.012866169214248657,0.012866169214248657,0.062229156494140625,[0.2825312316417694; 0.4592170715332031; 0.14908269047737122],[[[0.41819024085998535; 0.23396526277065277; 0.37184280157089233]; [0.26446622610092163; 0.2582794725894928; 0.3556833565235138]; [0.5469974279403687; 0.6931823492050171; 0.2227601259946823]; [0.35406744480133057; 0.5521373748779297; 0.32379430532455444]]],
Electricity,2210,CNN,0.1,64,Non-targeted_1VITA,0.8805893659591675,0.8786110877990723,0.8835995197296143,0.0030101537704467773,0.001978278160095215,0.04413735866546631,0.04413735866546631,1.9819073677062988,[0.4414331912994385; 0.46495407819747925; 0.154378741979599],[[[0.5723476409912109; 0.5750170350074768; 0.16641069948673248]; [0.43190717697143555; 0.49070894718170166; 0.16862261295318604]; [0.8295036554336548; 0.11627572029829025; 0.3207894563674927]; [0.9174777269363403; 0.11006297916173935; 0.24439510703086853]]],
Electricity,2210,CNN,0.1,65,Non-targeted_1VITA,0.5027737021446228,0.4505695700645447,0.4527849555015564,0.049988746643066406,0.052204132080078125,0.03874552249908447,0.03874552249908447,1.9755151271820068,[0.3902093470096588; 0.08637820184230804; 0.20887517929077148],[[[0.5353226661682129; 0.038560956716537476; 0.7656002044677734]; [0.5300552845001221; 0.08792498707771301; 0.7888377904891968]; [0.26931440830230713; 0.11229898035526276; 0.623929500579834]; [0.10636778175830841; 0.02592078037559986; 0.5799626111984253]]],
Electricity,2210,CNN,0.1,66,Non-targeted_1VITA,0.5259807705879211,0.4839157462120056,0.4835495948791504,0.04243117570877075,0.04206502437591553,0.04051676392555237,0.04051676392555237,1.1080074310302734,[0.40840861201286316; 0.10435403883457184; 0.09711116552352905],[[[0.18443571031093597; 0.18055739998817444; 0.458837628364563]; [0.08185125142335892; 0.09206884354352951; 0.46451762318611145]; [0.4400230050086975; 0.19642288982868195; 0.4788157641887665]; [0.4497430920600891; 0.17244289815425873; 0.3817045986652374]]],
Electricity,2210,CNN,0.1,67,Non-targeted_1VITA,0.4641672372817993,0.4590641260147095,0.45860785245895386,0.005559384822845459,0.005103111267089844,0.0077381432056427,0.0077381432056427,1.9773592948913574,[0.08099466562271118; 0.19832465052604675; 0.35723167657852173],[[[0.40184614062309265; 0.23502898216247559; 0.46666693687438965]; [0.4671243727207184; 0.09679823368787766; 0.6613483428955078]; [0.48284080624580383; 0.04312200844287872; 0.8187486529350281]; [0.4711163341999054; 0.03670433163642883; 0.8238986134529114]]],
Electricity,2210,CNN,0.1,68,Non-targeted_1VITA,0.8482321500778198,0.834766149520874,0.8359253406524658,0.012306809425354004,0.0134660005569458,0.01749873161315918,0.01749873161315918,2.00602650642395,[0.1752970814704895; 0.3941229581832886; 0.10137639194726944],[[[0.7032108902931213; 0.2562093734741211; 0.10248234868049622]; [0.7070847153663635; 0.13506276905536652; 0.12904195487499237]; [0.8566433191299438; 0.26921918988227844; 0.06320635229349136]; [0.8610092997550964; 0.5291857123374939; 0.027665559202432632]]],
Electricity,2210,CNN,0.1,69,Non-targeted_1VITA,0.8528462052345276,0.8783761858940125,0.8763942718505859,0.02354806661605835,0.025529980659484863,0.040444791316986084,0.040444791316986084,2.000434637069702,[0.40548470616340637; 0.5960766673088074; 0.11256114393472672],[[[0.8390436768531799; 0.3034728169441223; 0.12303640693426132]; [0.5464825630187988; 0.18743374943733215; 0.13583627343177795]; [0.44255056977272034; 0.4171966016292572; 0.23559755086898804]; [0.8884800672531128; 0.7835104465484619; 0.12436772882938385]]],
Electricity,2210,CNN,0.1,70,Non-targeted_1VITA,0.7179812788963318,0.6701489686965942,0.6634986400604248,0.05448263883590698,0.04783231019973755,0.04592287540435791,0.04592287540435791,1.9664251804351807,[0.4695931077003479; 0.3584701418876648; 0.18355508148670197],[[[0.7718784213066101; 0.3966139256954193; 0.21402516961097717]; [0.7391261458396912; 0.503444254398346; 0.2830200493335724]; [0.39360281825065613; 0.24834983050823212; 0.22415822744369507]; [0.3022852838039398; 0.14497412741184235; 0.39758026599884033]]],
Electricity,2210,CNN,0.1,71,Non-targeted_1VITA,0.8465624451637268,0.8604242205619812,0.8593958616256714,0.01283341646194458,0.013861775398254395,0.041348040103912354,0.041348040103912354,1.9846315383911133,[0.4184204339981079; 0.12179557979106903; 0.10906799137592316],[[[0.8843353390693665; 0.1533460170030594; 0.07125686854124069]; [0.8712372779846191; 0.055638980120420456; 0.137326180934906]; [0.651923656463623; 0.03155042976140976; 0.1780419945716858]; [0.46591490507125854; 0.06849263608455658; 0.18032485246658325]]],
Electricity,2210,CNN,0.1,72,Non-targeted_1VITA,0.7752446532249451,0.7559233903884888,0.7558451294898987,0.019399523735046387,0.0193212628364563,0.046867966651916504,0.046867966651916504,1.564770221710205,[0.46958544850349426; 0.09696779400110245; 0.2464943379163742],[[[0.3022852838039398; 0.14497412741184235; 0.39758026599884033]; [0.7179812788963318; 0.15379858016967773; 0.1870148479938507]; [0.7540448307991028; 0.19250957667827606; 0.16885632276535034]; [0.7250027656555176; 0.2419419139623642; 0.15108592808246613]]],
Electricity,2210,CNN,0.1,73,Non-targeted_1VITA,0.6481133103370667,0.6510865688323975,0.6498044729232788,0.0016911625862121582,0.0029732584953308105,0.04629629850387573,0.04629629850387573,1.9914398193359375,[0.4656928479671478; 0.46809643507003784; 0.3176844120025635],[[[0.20159468054771423; 0.023992182686924934; 0.5768742561340332]; [0.5875147581100464; 0.09091729670763016; 0.6934335231781006]; [0.6288726925849915; 0.12331918627023697; 0.5574553608894348]; [0.7135838270187378; 0.4920886158943176; 0.3757491409778595]]],
Electricity,2210,CNN,0.1,74,Non-targeted_1VITA,0.6128807663917542,0.6102147102355957,0.6100823283195496,0.00279843807220459,0.0026660561561584473,0.04268258810043335,0.04268258810043335,1.9922072887420654,[0.4306504428386688; 0.4307223856449127; 0.26481562852859497],[[[0.6250314712524414; 0.12487572431564331; 0.6978198289871216]; [0.35350528359413147; 0.5555981397628784; 0.557672381401062]; [0.19438105821609497; 0.28618741035461426; 0.7319416403770447]; [0.5384929776191711; 0.3470169007778168; 0.4671260118484497]]],
Electricity,2210,CNN,0.1,75,Non-targeted_1VITA,0.9451282024383545,0.9356735348701477,0.9337476491928101,0.011380553245544434,0.009454667568206787,0.039953768253326416,0.039953768253326416,1.9839093685150146,[0.4007553458213806; 0.5918926000595093; 0.02383853867650032],[[[0.6290498375892639; 0.14609394967556; 0.060476936399936676]; [0.5503055453300476; 0.4647406041622162; 0.04358296096324921]; [0.9219810962677002; 0.5773433446884155; 0.036638397723436356]; [0.9111071228981018; 0.7379865050315857; 0.037498120218515396]]],
Electricity,2210,CNN,0.1,76,Non-targeted_1VITA,0.30778151750564575,0.2691306471824646,0.27218300104141235,0.0355985164642334,0.03865087032318115,0.04158172011375427,0.04158172011375427,1.8670446872711182,[0.4161958694458008; 0.20441052317619324; 0.35988181829452515],[[[0.6646990776062012; 0.2820984423160553; 0.8275503516197205]; [0.6367641687393188; 0.3046890199184418; 0.5961095690727234]; [0.20692148804664612; 0.17595243453979492; 0.7758501172065735]; [0.4217432141304016; 0.10027849674224854; 0.9559913277626038]]],
Electricity,2210,CNN,0.1,77,Non-targeted_1VITA,0.9276543259620667,0.945950448513031,0.9441111087799072,0.016456782817840576,0.018296122550964355,0.04878181219100952,0.04878181219100952,1.9890446662902832,[0.48927029967308044; 0.17832018435001373; 0.08631037175655365],[[[0.5683689713478088; 0.2500002980232239; 0.19735656678676605]; [0.4334733188152313; 0.1364058256149292; 0.18466520309448242]; [0.8625627160072327; 0.17762120068073273; 0.1110461950302124]; [0.9715254306793213; 0.3147260248661041; 0.11394671350717545]]],
Electricity,2210,CNN,0.1,78,Non-targeted_1VITA,0.4477527439594269,0.4917184114456177,0.4907200336456299,0.042967289686203,0.043965667486190796,0.006761670112609863,0.006761670112609863,1.9980838298797607,[0.06987310945987701; 0.35942286252975464; 0.1936797797679901],[[[0.7606725096702576; 0.3413006365299225; 0.16258367896080017]; [0.7984415292739868; 0.45403754711151123; 0.07802196592092514]; [0.7738996744155884; 0.09461469203233719; 0.11690983921289444]; [0.7353301048278809; 0.14327730238437653; 0.27170175313949585]]],
Electricity,2210,CNN,0.1,79,Non-targeted_1VITA,0.38467222452163696,0.5180841684341431,0.5180217027664185,0.1333494782447815,0.1334119439125061,0.004955410957336426,0.004955410957336426,1.9986896514892578,[0.05553872138261795; 0.29069602489471436; 0.04139191657304764],[[[0.7912513017654419; 0.3790064752101898; 0.25128957629203796]; [0.811749279499054; 0.20590972900390625; 0.2836502492427826]; [0.8024700284004211; 0.1624315232038498; 0.25360584259033203]; [0.761165976524353; 0.08831045776605606; 0.2926815152168274]]],
Electricity,2210,CNN,0.1,80,Non-targeted_1VITA,0.2890465557575226,0.22339022159576416,0.2216039001941681,0.06744265556335449,0.06565633416175842,0.04911792278289795,0.04911792278289795,1.0509140491485596,[0.4952881336212158; 0.10912124812602997; 0.3565681278705597],[[[0.7255281805992126; 0.15550272166728973; 0.43731531500816345]; [0.6590944528579712; 0.17904721200466156; 0.7793933749198914]; [0.670534074306488; 0.17587436735630035; 0.5411039590835571]; [0.23024003207683563; 0.06992596387863159; 0.42282524704933167]]],
Electricity,2210,CNN,0.1,81,Non-targeted_1VITA,0.5089915990829468,0.44531846046447754,0.44230568408966064,0.06668591499328613,0.06367313861846924,0.006555140018463135,0.006555140018463135,2.922346830368042,[0.06618978828191757; 0.18661156296730042; 0.2014506757259369],[[[0.7952274084091187; 0.03989548236131668; 0.4418768584728241]; [0.796183705329895; 0.1068401113152504; 0.5418217778205872]; [0.7812522649765015; 0.2265070378780365; 0.643327534198761]; [0.7234387993812561; 0.12631027400493622; 0.49925294518470764]]],
Electricity,2210,CNN,0.1,82,Non-targeted_1VITA,0.430468887090683,0.4911762475967407,0.4902140498161316,0.05974516272544861,0.06070736050605774,0.001853644847869873,0.001853644847869873,2.132974147796631,[0.037003226578235626; 0.1004261001944542; 0.055961303412914276],[[[0.7366983294487; 0.033466827124357224; 0.055961303412914276]; [0.7421126961708069; 0.014204036444425583; 0.010913476347923279]; [0.7311228513717651; 0.052305106073617935; 2.5040482796612196e-05]; [0.7069631218910217; 0.11463013291358948; 0.0]]],
Electricity,2210,CNN,0.1,83,Non-targeted_1VITA,0.5375012159347534,0.6261544227600098,0.6303479075431824,0.09284669160842896,0.08865320682525635,0.002548307180404663,0.002548307180404663,1.8427767753601074,[0.0168683473020792; 0.09623466432094574; 0.12352469563484192],[[[0.8154709339141846; 0.1695811152458191; 0.3992771804332733]; [0.8064358830451965; 0.14360666275024414; 0.47027695178985596]; [0.8139060735702515; 0.08285403251647949; 0.42860957980155945]; [0.7986026406288147; 0.17908869683742523; 0.34675225615501404]]],
Electricity,2210,CNN,0.1,84,Non-targeted_1VITA,0.14086617529392242,0.2341257929801941,0.23675209283828735,0.09588591754436493,0.09325961768627167,0.03303784132003784,0.03303784132003784,0.6829335689544678,[0.3348521888256073; 0.06268366426229477; 0.2983907461166382],[[[0.6717038750648499; 0.10526161640882492; 0.4320526421070099]; [0.7020108699798584; 0.076535165309906; 0.5774001479148865]; [0.6313459277153015; 0.04257795214653015; 0.7304433584213257]; [0.33685171604156494; 0.07848937809467316; 0.49175333976745605]]],
Electricity,2210,CNN,0.1,85,Non-targeted_1VITA,0.3500853478908539,0.5061370730400085,0.5066560506820679,0.156570702791214,0.15605172514915466,0.0015849471092224121,0.0015849471092224121,1.887132167816162,[0.019461117684841156; 0.16866743564605713; 0.18178555369377136],[[[0.6310991644859314; 0.20203301310539246; 0.8002938032150269]; [0.6356083750724792; 0.03336557745933533; 0.8324791789054871]; [0.6505603194236755; 0.054499633610248566; 0.8988614678382874]; [0.6349866986274719; 0.14233312010765076; 0.7170759439468384]]],
Electricity,2210,CNN,0.1,86,Non-targeted_1VITA,0.8154709339141846,0.7956482768058777,0.7952777147293091,0.02019321918487549,0.019822657108306885,0.04637777805328369,0.04637777805328369,1.9338247776031494,[0.4670770466327667; 0.2375260293483734; 0.2895222306251526],[[[0.8284629583358765; 0.16003327071666718; 0.2655376195907593]; [0.5338932871818542; 0.3204471468925476; 0.4698762893676758]; [0.36138588190078735; 0.23909354209899902; 0.5550598502159119]; [0.7165001034736633; 0.08292112499475479; 0.4876425266265869]]],
Electricity,2210,CNN,0.1,87,Non-targeted_1VITA,0.7662748098373413,0.7943736910820007,0.7929041981697083,0.026629388332366943,0.028098881244659424,0.04184168577194214,0.04184168577194214,1.9641990661621094,[0.4192322790622711; 0.06124301254749298; 0.13151678442955017],[[[0.7409096360206604; 0.14214161038398743; 0.1127280741930008]; [0.4439709782600403; 0.08319070935249329; 0.16842228174209595]; [0.3262326121330261; 0.08089859783649445; 0.24424485862255096]; [0.787306547164917; 0.12812909483909607; 0.1376141458749771]]],
Electricity,2210,CNN,0.1,88,Non-targeted_1VITA,0.6519739031791687,0.6441086530685425,0.6442737579345703,0.007700145244598389,0.00786525011062622,0.00630795955657959,0.00630795955657959,2.044593095779419,[0.06314140558242798; 0.36710795760154724; 0.16088926792144775],[[[0.6538199186325073; 0.6950133442878723; 0.4194030463695526]; [0.6759093403816223; 0.5541781783103943; 0.4217776954174042]; [0.7169613242149353; 0.9212861657142639; 0.31239253282546997]; [0.7053586840629578; 0.7646648287773132; 0.2608884274959564]]],
Electricity,2210,CNN,0.1,89,Non-targeted_1VITA,0.7347908020019531,0.6237816214561462,0.6225235462188721,0.11226725578308105,0.11100918054580688,0.0036925673484802246,0.0036925673484802246,1.7927632331848145,[0.03949243947863579; 0.2325563281774521; 0.39347779750823975],[[[0.7685022354125977; 0.4243852198123932; 0.34565046429634094]; [0.8043020963668823; 0.2543417811393738; 0.32131946086883545]; [0.7989708185195923; 0.4868980944156647; 0.26929786801338196]; [0.7654565572738647; 0.3718312680721283; 0.6627756357192993]]],
Electricity,2210,CNN,0.1,90,Non-targeted_1VITA,0.6318739652633667,0.588041365146637,0.5904478430747986,0.041426122188568115,0.043832600116729736,0.030376672744750977,0.030376672744750977,1.9584872722625732,[0.30394989252090454; 0.5308093428611755; 0.25383538007736206],[[[0.3896442651748657; 0.1748545616865158; 0.8733243942260742]; [0.5152171850204468; 0.5789803862571716; 0.6818356513977051]; [0.3366265594959259; 0.3001718819141388; 0.6526801586151123]; [0.21126729249954224; 0.04817100614309311; 0.9065155386924744]]],
Electricity,2210,CNN,0.1,91,Non-targeted_1VITA,0.5118598937988281,0.5131751298904419,0.5117852091789246,7.468461990356445e-05,0.0013152360916137695,0.03994476795196533,0.03994476795196533,1.9580707550048828,[0.3996011018753052; 0.08807624876499176; 0.24614794552326202],[[[0.24884328246116638; 0.0847204178571701; 0.3877602219581604]; [0.12784607708454132; 0.11342734843492508; 0.4828389286994934]; [0.5043820142745972; 0.17279666662216187; 0.33314692974090576]; [0.5673919320106506; 0.11430808901786804; 0.5792948603630066]]],
Electricity,2210,CNN,0.1,92,Non-targeted_1VITA,0.8136593699455261,0.8146281838417053,0.8086355328559875,0.005023837089538574,0.0009688138961791992,0.04406470060348511,0.04406470060348511,1.9683609008789062,[0.4415687024593353; 0.3782830834388733; 0.08640635758638382],[[[0.8663406372070312; 0.3330360949039459; 0.1255863606929779]; [0.85721355676651; 0.6141135096549988; 0.06841477006673813]; [0.514976441860199; 0.7053418755531311; 0.14673304557800293]; [0.4247719645500183; 0.7113192081451416; 0.15482112765312195]]],
Electricity,2210,CNN,0.1,93,Non-targeted_1VITA,0.2830389738082886,0.551020085811615,0.5498725175857544,0.2668335437774658,0.2679811120033264,0.031296223402023315,0.031296223402023315,0.6133158206939697,[0.5049867630004883; 0.5642834901809692; 0.05634525790810585],[[[0.7834998369216919; 0.30580154061317444; 0.07570989429950714]; [0.6596784591674805; 0.4742628037929535; 0.059024590998888016]; [0.4091234505176544; 0.8234022855758667; 0.045385874807834625]; [0.2785131335258484; 0.8700850605964661; 0.01936464011669159]]],
Electricity,2210,CNN,0.1,94,Non-targeted_1VITA,0.41214561462402344,0.606219470500946,0.6022605895996094,0.19011497497558594,0.1940738558769226,0.0034264326095581055,0.0034264326095581055,2.144787073135376,[0.036632467061281204; 0.06888298690319061; 0.12960954010486603],[[[0.7338178753852844; 0.0730646625161171; 0.19889236986637115]; [0.7371662259101868; 0.03960149735212326; 0.14822714030742645]; [0.7704503536224365; 0.0041816760785877705; 0.09008313715457916]; [0.7418609261512756; 0.013307440094649792; 0.06928283721208572]]],
Electricity,2210,CNN,0.1,95,Non-targeted_1VITA,0.5946712493896484,0.46840840578079224,0.46863555908203125,0.1260356903076172,0.1262628436088562,0.04532429575920105,0.04532429575920105,1.1819283962249756,[0.45894333720207214; 0.07061275094747543; 0.25362253189086914],[[[0.6668571829795837; 0.06004633009433746; 0.09267482161521912]; [0.6036922931671143; 0.10568490624427795; 0.1081206277012825]; [0.2664460837841034; 0.12774726748466492; 0.34629735350608826]; [0.2079138308763504; 0.1306590735912323; 0.3381592035293579]]],
Electricity,2210,CNN,0.1,96,Non-targeted_1VITA,0.50226229429245,0.4916672110557556,0.49247807264328003,0.009784221649169922,0.010595083236694336,0.043403804302215576,0.043403804302215576,1.8386287689208984,[0.43465080857276917; 0.1596246212720871; 0.4206926226615906],[[[0.1764400601387024; 0.19290603697299957; 0.35589203238487244]; [0.05863393843173981; 0.1173626184463501; 0.5997236967086792]; [0.4473743140697479; 0.10060541331768036; 0.7623783349990845]; [0.4498809576034546; 0.03328140825033188; 0.7765846252441406]]],
Electricity,2210,CNN,0.1,97,Non-targeted_1VITA,0.4833343029022217,0.3251924514770508,0.32615286111831665,0.15718144178390503,0.1581418514251709,0.047928616404533386,0.047928616404533386,0.567950963973999,[0.48422539234161377; 0.09852433949708939; 0.06843981146812439],[[[0.5857832431793213; 0.0660468190908432; 0.5270103216171265]; [0.5376188158988953; 0.03750943765044212; 0.4645969271659851]; [0.2406686544418335; 0.01855527237057686; 0.49300119280815125]; [0.05362921953201294; 0.11707960814237595; 0.5330367684364319]]],
Electricity,2210,CNN,0.1,98,Non-targeted_1VITA,0.36953622102737427,0.5404565930366516,0.5362944602966309,0.1667582392692566,0.17092037200927734,0.0002200007438659668,0.0002200007438659668,0.9808712005615234,[0.0028113913722336292; 0.14264540374279022; 0.25403568148612976],[[[0.6698257923126221; 0.11664167791604996; 0.45916733145713806]; [0.6719635128974915; 0.08487533777952194; 0.3775603771209717]; [0.6689321398735046; 0.06925016641616821; 0.3674982786178589]; [0.6689462065696716; 0.21189557015895844; 0.2051316350698471]]],
Electricity,2210,CNN,0.1,99,Non-targeted_1VITA,0.6699038147926331,0.6805179715156555,0.6793972849845886,0.009493470191955566,0.010614156723022461,0.042607784271240234,0.042607784271240234,1.9447705745697021,[0.42655542492866516; 0.16456016898155212; 0.30730515718460083],[[[0.6319838762283325; 0.030930740758776665; 0.6508188247680664]; [0.3529708683490753; 0.19549091160297394; 0.46132078766822815]; [0.2107137143611908; 0.06940020620822906; 0.7686259746551514]; [0.6798769235610962; 0.056092768907547; 0.7519949078559875]]],
Electricity,2210,CNN,0.1,100,Non-targeted_1VITA,0.612655758857727,0.6328582763671875,0.6341635584831238,0.02150779962539673,0.02020251750946045,0.03740382194519043,0.03740382194519043,1.961923360824585,[0.38007351756095886; 0.3269209563732147; 0.07824733108282089],[[[0.7192968130111694; 0.392201691865921; 0.04612456634640694]; [0.41677331924438477; 0.3767838776111603; 0.11069145053625107]; [0.33922332525253296; 0.4444933831691742; 0.12437190115451813]; [0.6349307894706726; 0.703704833984375; 0.04953424632549286]]],
Electricity,2210,CNN,0.1,101,Non-targeted_1VITA,0.5274471640586853,0.5231744050979614,0.5222520232200623,0.005195140838623047,0.004272758960723877,0.03749933838844299,0.03749933838844299,1.963087797164917,[0.37653595209121704; 0.08807624876499176; 0.14969199895858765],[[[0.36315402388572693; 0.14296989142894745; 0.3924553096294403]; [0.24884328246116638; 0.0847204178571701; 0.3877602219581604]; [0.12784607708454132; 0.11342734843492508; 0.4828389286994934]; [0.4668826758861542; 0.17279666662216187; 0.33314692974090576]]],
Electricity,2210,CNN,0.1,102,Non-targeted_1VITA,0.6670361757278442,0.6313576102256775,0.6304736137390137,0.036562561988830566,0.03567856550216675,0.04571402072906494,0.04571402072906494,1.9789514541625977,[0.4612919092178345; 0.06977104395627975; 0.1898527592420578],[[[0.7267133593559265; 0.08718086779117584; 0.4673096537590027]; [0.6789286136627197; 0.11492899805307388; 0.6571624279022217]; [0.3463619351387024; 0.07530554383993149; 0.5581231117248535]; [0.26542142033576965; 0.04515795409679413; 0.49919453263282776]]],
Electricity,2210,CNN,0.1,103,Non-targeted_1VITA,0.5080603957176208,0.5301768779754639,0.5313327312469482,0.023272335529327393,0.022116482257843018,0.03355395793914795,0.03355395793914795,1.9851202964782715,[0.3439474403858185; 0.6649718880653381; 0.08754152804613113],[[[0.9615203738212585; 0.8722344040870667; 0.14570221304893494]; [0.9754362106323242; 0.8050177693367004; 0.07955361157655716]; [0.8656694293022156; 0.2072625458240509; 0.08215364813804626]; [0.6175729036331177; 0.3304353654384613; 0.0581606924533844]]],
Electricity,2210,CNN,0.1,104,Non-targeted_1VITA,0.5851516723632812,0.47860491275787354,0.4785768985748291,0.10657477378845215,0.10654675960540771,0.03990514576435089,0.03990514576435089,1.5249953269958496,[0.3993556499481201; 0.24268847703933716; 0.23408259451389313],[[[0.5819260478019714; 0.050380170345306396; 0.6665400862693787]; [0.5640489459037781; 0.05374088138341904; 0.6857169270515442]; [0.31157606840133667; 0.1721172034740448; 0.45163431763648987]; [0.14266525208950043; 0.29306864738464355; 0.5175825953483582]]],
Electricity,2210,CNN,0.1,105,Non-targeted_1VITA,0.5935487747192383,0.6272753477096558,0.630642294883728,0.037093520164489746,0.03372657299041748,0.005451560020446777,0.005451560020446777,1.979133129119873,[0.055864736437797546; 0.3791199326515198; 0.10794534534215927],[[[0.9166017770767212; 0.48994532227516174; 0.14757190644741058]; [0.9123035073280334; 0.2058584988117218; 0.03962656110525131]; [0.8900668025016785; 0.11082538962364197; 0.08929435908794403]; [0.8661885857582092; 0.295784056186676; 0.1257699877023697]]],
